"STACK" "SEQ" "BIOREP" "DATE" "STRAIN" "FLUORS" "CELL" "SATELLITE" "DAPINORMMEAN" "MEAN" "TECHREP"
"3894" "Stack.tif:0038-0300:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "04" "MAJOR" 1.1981981981982 13300 "2"
"3989" "Stack.tif:0039-0316:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "04" "MAJOR" 1.19266055045872 10400 "2"
"4284" "Stack.tif:0001-0067:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "05" "MAJOR" 1.32300357568534 11100 "2"
"4370" "Stack.tif:0002-0078:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "05" "MAJOR" 1.26040428061831 10600 "2"
"4470" "Stack.tif:0003-0085:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "05" "MAJOR" 1.39386189258312 10900 "2"
"4571" "Stack.tif:0004-0088:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "05" "MAJOR" 1.33469387755102 9810 "2"
"4670" "Stack.tif:0005-0090:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "05" "MAJOR" 1.27633209417596 10300 "2"
"4769" "Stack.tif:0006-0121:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "05" "MAJOR" 1.17396745932416 9380 "2"
"4868" "Stack.tif:0007-0132:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "05" "MAJOR" 1.3202614379085 10100 "2"
"4965" "Stack.tif:0008-0135:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "05" "MAJOR" 1.44827586206897 12600 "2"
"5060" "Stack.tif:0009-0138:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "05" "MAJOR" 1.33256083429896 11500 "2"
"51108" "Stack.tif:0010-0156:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "05" "MAJOR" 1.45882352941176 12400 "2"
"5269" "Stack.tif:0011-0179:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "05" "MAJOR" 1.34883720930233 11600 "2"
"5361" "Stack.tif:0012-0187:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "05" "MAJOR" 1.34193548387097 10400 "2"
"5460" "Stack.tif:0013-0196:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "05" "MAJOR" 1.34857142857143 11800 "2"
"5559" "Stack.tif:0014-0198:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "05" "MAJOR" 1.34433962264151 11400 "2"
"5659" "Stack.tif:0015-0198:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "05" "MAJOR" 11.6374269005848 19900 "2"
"5758" "Stack.tif:0016-0198:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "05" "MAJOR" 1.21359223300971 12500 "2"
"5858" "Stack.tif:0017-0207:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "05" "MAJOR" 1.04273504273504 12200 "2"
"5957" "Stack.tif:0018-0206:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "05" "MAJOR" 1.2 12600 "2"
"6057" "Stack.tif:0019-0219:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "05" "MAJOR" 1.21177802944507 10700 "2"
"61108" "Stack.tif:0020-0226:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "05" "MAJOR" 1.16276346604215 9930 "2"
"6263" "Stack.tif:0021-0262:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "05" "MAJOR" 1.2846865364851 12500 "2"
"6358" "Stack.tif:0022-0268:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "05" "MAJOR" 1.37278106508876 11600 "2"
"6457" "Stack.tif:0023-0271:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "05" "MAJOR" 1.23745819397993 11100 "2"
"6557" "Stack.tif:0024-0276:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "05" "MAJOR" 1.31372549019608 13400 "2"
"6657" "Stack.tif:0025-0278:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "05" "MAJOR" 1.38853503184713 10900 "2"
"6756" "Stack.tif:0026-0286:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "05" "MAJOR" 1.11764705882353 11400 "2"
"6856" "Stack.tif:0027-0301:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "05" "MAJOR" 0.737226277372263 10100 "2"
"6955" "Stack.tif:0028-0302:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "05" "MAJOR" 1.2640522875817 9670 "2"
"7055" "Stack.tif:0029-0312:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "05" "MAJOR" 1.23664122137405 16200 "2"
"71108" "Stack.tif:0030-0310:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "05" "MAJOR" 1.07632743362832 9730 "2"
"7263" "Stack.tif:0031-0330:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "05" "MAJOR" 1.21243523316062 11700 "2"
"7358" "Stack.tif:0032-0331:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "05" "MAJOR" 1.2280701754386 9800 "2"
"7457" "Stack.tif:0033-0357:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "05" "MAJOR" 1.19148936170213 11200 "2"
"7557" "Stack.tif:0034-0361:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "05" "MAJOR" 1.25 11200 "2"
"7657" "Stack.tif:0035-0366:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "05" "MAJOR" 1.26050420168067 12000 "2"
"7754" "Stack.tif:0036-0375:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "05" "MAJOR" 1.26304801670146 12100 "2"
"7854" "Stack.tif:0037-0378:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "05" "MAJOR" 1.17748917748918 8160 "2"
"7944" "Stack.tif:0038-0398:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "05" "MAJOR" 1.19212962962963 10300 "2"
"8044" "Stack.tif:0039-0401:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "05" "MAJOR" 1.35672514619883 11600 "2"
"81100" "Stack.tif:0040-0410:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "05" "MAJOR" 1.31979695431472 10400 "2"
"8249" "Stack.tif:0041-0429:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "05" "MAJOR" 1.32075471698113 12600 "2"
"1408" "Stack.tif:0001-0051:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "06" "MAJOR" 0.952884615384615 9910 "2"
"2399" "Stack.tif:0002-0082:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "06" "MAJOR" 0.934579439252336 10000 "2"
"3400" "Stack.tif:0003-0088:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "06" "MAJOR" 0.869523809523809 9130 "2"
"4285" "Stack.tif:0004-0094:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "06" "MAJOR" 0.905504587155963 9870 "2"
"5270" "Stack.tif:0005-0113:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "06" "MAJOR" 0.878048780487805 10800 "2"
"6264" "Stack.tif:0006-0113:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "06" "MAJOR" 0.948 9480 "2"
"7264" "Stack.tif:0007-0115:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "06" "MAJOR" 0.910569105691057 11200 "2"
"8202" "Stack.tif:0008-0119:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "06" "MAJOR" 0.826347305389222 13800 "2"
"9202" "Stack.tif:0009-0119:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "06" "MAJOR" 0.959016393442623 11700 "2"
"10202" "Stack.tif:0010-0127:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "06" "MAJOR" 0.895522388059702 12000 "2"
"11195" "Stack.tif:0011-0128:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "06" "MAJOR" 0.912408759124088 12500 "2"
"12132" "Stack.tif:0012-0142:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "06" "MAJOR" 0.905797101449275 12500 "2"
"13109" "Stack.tif:0013-0146:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "06" "MAJOR" 0.895424836601307 13700 "2"
"1497" "Stack.tif:0014-0150:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "06" "MAJOR" 0.942148760330578 11400 "2"
"1597" "Stack.tif:0015-0162:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "06" "MAJOR" 0.694915254237288 12300 "2"
"1697" "Stack.tif:0016-0169:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "06" "MAJOR" 0.901785714285714 10100 "2"
"1797" "Stack.tif:0017-0182:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "06" "MAJOR" 0.888888888888889 15200 "2"
"1897" "Stack.tif:0018-0181:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "06" "MAJOR" 0.875 13300 "2"
"1997" "Stack.tif:0019-0183:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "06" "MAJOR" 1.03636363636364 11400 "2"
"2097" "Stack.tif:0020-0190:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "06" "MAJOR" 0.691489361702128 13000 "2"
"21137" "Stack.tif:0021-0197:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "06" "MAJOR" 0.752688172043011 14000 "2"
"22112" "Stack.tif:0022-0198:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "06" "MAJOR" 0.718232044198895 13000 "2"
"23100" "Stack.tif:0023-0214:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "06" "MAJOR" 0.875912408759124 12000 "2"
"2497" "Stack.tif:0024-0214:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "06" "MAJOR" 0.916666666666667 11000 "2"
"2597" "Stack.tif:0025-0216:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "06" "MAJOR" 0.959016393442623 11700 "2"
"2697" "Stack.tif:0026-0223:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "06" "MAJOR" 0.661375661375661 12500 "2"
"2797" "Stack.tif:0027-0228:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "06" "MAJOR" 0.896296296296296 12100 "2"
"2898" "Stack.tif:0028-0230:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "06" "MAJOR" 0.981651376146789 10700 "2"
"2999" "Stack.tif:0029-0233:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "06" "MAJOR" 0.865921787709497 15500 "2"
"30100" "Stack.tif:0030-0238:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "06" "MAJOR" 0.748858447488584 16400 "2"
"31140" "Stack.tif:0031-0236:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "06" "MAJOR" 1 11200 "2"
"32113" "Stack.tif:0032-0240:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "06" "MAJOR" 0.874172185430464 13200 "2"
"33101" "Stack.tif:0033-0244:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "06" "MAJOR" 0.715736040609137 14100 "2"
"3499" "Stack.tif:0034-0253:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "06" "MAJOR" 0.688775510204082 13500 "2"
"3599" "Stack.tif:0035-0266:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "06" "MAJOR" 0.918478260869565 16900 "2"
"3698" "Stack.tif:0036-0273:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "06" "MAJOR" 0.962686567164179 12900 "2"
"3794" "Stack.tif:0037-0284:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "06" "MAJOR" 0.743589743589744 14500 "2"
"3895" "Stack.tif:0038-0283:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "06" "MAJOR" 0.952427184466019 9810 "2"
"41109" "Stack.tif:0001-0024:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "07" "MAJOR" 0.663793103448276 7700 "2"
"4286" "Stack.tif:0002-0051:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "07" "MAJOR" 0.573053892215569 9570 "2"
"4371" "Stack.tif:0003-0063:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "07" "MAJOR" 0.643076923076923 8360 "2"
"4471" "Stack.tif:0004-0069:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "07" "MAJOR" 0.532386363636364 9370 "2"
"4572" "Stack.tif:0005-0080:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "07" "MAJOR" 0.614457831325301 10200 "2"
"4671" "Stack.tif:0006-0081:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "07" "MAJOR" 0.556395348837209 9570 "2"
"4770" "Stack.tif:0007-0086:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "07" "MAJOR" 0.65530303030303 8650 "2"
"4869" "Stack.tif:0008-0093:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "07" "MAJOR" 0.611688311688312 9420 "2"
"4966" "Stack.tif:0009-0098:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "07" "MAJOR" 0.576470588235294 8820 "2"
"5061" "Stack.tif:0010-0102:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "07" "MAJOR" 0.621290322580645 9630 "2"
"51109" "Stack.tif:0011-0103:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "07" "MAJOR" 0.621854304635762 9390 "2"
"5271" "Stack.tif:0012-0105:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "07" "MAJOR" 0.564596273291926 9090 "2"
"5362" "Stack.tif:0013-0114:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "07" "MAJOR" 0.606329113924051 9580 "2"
"5461" "Stack.tif:0014-0116:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "07" "MAJOR" 0.526627218934911 8900 "2"
"5560" "Stack.tif:0015-0119:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "07" "MAJOR" 0.58951048951049 8430 "2"
"5660" "Stack.tif:0016-0124:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "07" "MAJOR" 0.494642857142857 8310 "2"
"5759" "Stack.tif:0017-0143:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "07" "MAJOR" 0.602142857142857 8430 "2"
"5859" "Stack.tif:0018-0144:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "07" "MAJOR" 0.590666666666667 8860 "2"
"5958" "Stack.tif:0019-0148:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "07" "MAJOR" 0.608588957055215 9920 "2"
"6058" "Stack.tif:0020-0148:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "07" "MAJOR" 0.503508771929825 8610 "2"
"61109" "Stack.tif:0021-0152:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "07" "MAJOR" 0.505291005291005 9550 "2"
"6265" "Stack.tif:0022-0165:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "07" "MAJOR" 0.639354838709677 9910 "2"
"6359" "Stack.tif:0023-0170:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "07" "MAJOR" 0.719685039370079 9140 "2"
"6458" "Stack.tif:0024-0169:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "07" "MAJOR" 0.504575163398693 7720 "2"
"6558" "Stack.tif:0025-0172:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "07" "MAJOR" 0.631724137931034 9160 "2"
"6658" "Stack.tif:0026-0175:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "07" "MAJOR" 0.494444444444444 9790 "2"
"6757" "Stack.tif:0027-0188:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "07" "MAJOR" 0.588571428571429 10300 "2"
"6857" "Stack.tif:0028-0189:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "07" "MAJOR" 0.6375 10200 "2"
"6956" "Stack.tif:0029-0187:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "07" "MAJOR" 0.417391304347826 7680 "2"
"7056" "Stack.tif:0030-0189:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "07" "MAJOR" 0.565340909090909 9950 "2"
"71109" "Stack.tif:0031-0203:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "07" "MAJOR" 0.558433734939759 9270 "2"
"7265" "Stack.tif:0032-0216:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "07" "MAJOR" 0.573717948717949 8950 "2"
"7359" "Stack.tif:0033-0222:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "07" "MAJOR" 0.67 8040 "2"
"7458" "Stack.tif:0034-0229:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "07" "MAJOR" 0.66887417218543 10100 "2"
"7558" "Stack.tif:0035-0241:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "07" "MAJOR" 0.56094674556213 9480 "2"
"7658" "Stack.tif:0036-0245:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "07" "MAJOR" 0.634751773049645 8950 "2"
"7755" "Stack.tif:0037-0262:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "07" "MAJOR" 0.589130434782609 8130 "2"
"7855" "Stack.tif:0038-0275:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "07" "MAJOR" 0.63169014084507 8970 "2"
"7945" "Stack.tif:0039-0284:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "07" "MAJOR" 0.665909090909091 8790 "2"
"8045" "Stack.tif:0040-0286:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "07" "MAJOR" 0.664444444444444 8970 "2"
"4077" "Stack.tif:0001-0045:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "08" "MAJOR" 0.716129032258065 11100 "2"
"41110" "Stack.tif:0002-0046:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "08" "MAJOR" 0.690789473684211 10500 "2"
"4287" "Stack.tif:0003-0050:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "08" "MAJOR" 0.746987951807229 12400 "2"
"4372" "Stack.tif:0004-0049:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "08" "MAJOR" 0.675675675675676 10000 "2"
"4472" "Stack.tif:0005-0069:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "08" "MAJOR" 0.745562130177515 12600 "2"
"4573" "Stack.tif:0006-0070:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "08" "MAJOR" 0.626168224299065 13400 "2"
"4672" "Stack.tif:0007-0074:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "08" "MAJOR" 0.5390625 13800 "2"
"4771" "Stack.tif:0008-0097:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "08" "MAJOR" 0.593457943925234 12700 "2"
"4870" "Stack.tif:0009-0103:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "08" "MAJOR" 0.595555555555556 13400 "2"
"4967" "Stack.tif:0010-0103:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "08" "MAJOR" 0.588495575221239 13300 "2"
"5062" "Stack.tif:0011-0107:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "08" "MAJOR" 0.684466019417476 14100 "2"
"51110" "Stack.tif:0012-0110:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "08" "MAJOR" 0.603960396039604 12200 "2"
"5272" "Stack.tif:0013-0110:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "08" "MAJOR" 0.656626506024096 10900 "2"
"5363" "Stack.tif:0014-0116:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "08" "MAJOR" 0.582375478927203 15200 "2"
"5462" "Stack.tif:0015-0114:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "08" "MAJOR" 0.629268292682927 12900 "2"
"5561" "Stack.tif:0016-0121:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "08" "MAJOR" 0.669724770642202 14600 "2"
"5661" "Stack.tif:0017-0121:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "08" "MAJOR" 0.495238095238095 10400 "2"
"5760" "Stack.tif:0018-0125:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "08" "MAJOR" 0.567567567567568 12600 "2"
"5860" "Stack.tif:0019-0129:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "08" "MAJOR" 0.656387665198238 14900 "2"
"5959" "Stack.tif:0020-0131:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "08" "MAJOR" 0.542124542124542 14800 "2"
"6059" "Stack.tif:0021-0135:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "08" "MAJOR" 0.532567049808429 13900 "2"
"61110" "Stack.tif:0022-0137:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "08" "MAJOR" 0.642585551330799 16900 "2"
"6266" "Stack.tif:0023-0140:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "08" "MAJOR" 0.512562814070352 10200 "2"
"6360" "Stack.tif:0024-0143:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "08" "MAJOR" 0.646586345381526 16100 "2"
"6459" "Stack.tif:0025-0147:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "08" "MAJOR" 0.535836177474403 15700 "2"
"6559" "Stack.tif:0026-0159:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "08" "MAJOR" 0.469090909090909 12900 "2"
"6659" "Stack.tif:0027-0162:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "08" "MAJOR" 0.59656652360515 13900 "2"
"6758" "Stack.tif:0028-0166:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "08" "MAJOR" 0.50936329588015 13600 "2"
"6858" "Stack.tif:0029-0171:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "08" "MAJOR" 0.603351955307263 10800 "2"
"6957" "Stack.tif:0030-0181:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "08" "MAJOR" 0.6125 14700 "2"
"7057" "Stack.tif:0031-0188:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "08" "MAJOR" 0.577519379844961 14900 "2"
"71110" "Stack.tif:0032-0196:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "08" "MAJOR" 0.59825327510917 13700 "2"
"7266" "Stack.tif:0033-0199:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "08" "MAJOR" 0.69811320754717 11100 "2"
"7360" "Stack.tif:0034-0201:FISH" "SeqBSeqC" "2" "11.16.19.lif" "LEWES" "B-FITC-C-Txred" "08" "MAJOR" 0.562231759656652 13100 "2"
